"Index","Trigger","Value","Month_of_issue","District","Category"
"SPI ND",0.22,1.16666666666667,10,"Chibuto","Severo"
"SPI ND",0.26,0.833333333333333,10,"Chibuto","Severo"
"SPI ND",0.29,0.666666666666667,10,"Chibuto","Severo"
"SPI ND",0.32,0.5,10,"Chibuto","Severo"
"SPI ND",0.41,0,10,"Chibuto","Severo"
"SPI DJ",0,6.75,10,"Chibuto","Severo"
"SPI DJ",0.01,6.5,10,"Chibuto","Severo"
"SPI DJ",0.04,6.25,10,"Chibuto","Severo"
"SPI DJ",0.06,6,10,"Chibuto","Severo"
"SPI DJ",0.07,5.75,10,"Chibuto","Severo"
"SPI DJ",0.1,5.5,10,"Chibuto","Severo"
"SPI DJ",0.12,4.75,10,"Chibuto","Severo"
"SPI DJ",0.13,4.5,10,"Chibuto","Severo"
"SPI DJ",0.14,4,10,"Chibuto","Severo"
"SPI DJ",0.15,3.5,10,"Chibuto","Severo"
"SPI DJ",0.16,3,10,"Chibuto","Severo"
"SPI DJ",0.17,2.75,10,"Chibuto","Severo"
"SPI DJ",0.19,2.5,10,"Chibuto","Severo"
"SPI DJ",0.21,2.25,10,"Chibuto","Severo"
"SPI DJ",0.22,1.5,10,"Chibuto","Severo"
"SPI DJ",0.23,1.25,10,"Chibuto","Severo"
"SPI DJ",0.24,1,10,"Chibuto","Severo"
"SPI DJ",0.26,0.75,10,"Chibuto","Severo"
"SPI DJ",0.31,0.5,10,"Chibuto","Severo"
"SPI DJ",0.32,0.25,10,"Chibuto","Severo"
"SPI DJ",0.46,0,10,"Chibuto","Severo"
"SPI JF",0,6.75,10,"Chibuto","Severo"
"SPI JF",0.04,6.25,10,"Chibuto","Severo"
"SPI JF",0.1,5,10,"Chibuto","Severo"
"SPI JF",0.11,4.75,10,"Chibuto","Severo"
"SPI JF",0.12,4,10,"Chibuto","Severo"
"SPI JF",0.13,3.75,10,"Chibuto","Severo"
"SPI JF",0.14,3.5,10,"Chibuto","Severo"
"SPI JF",0.16,2.25,10,"Chibuto","Severo"
"SPI JF",0.2,2,10,"Chibuto","Severo"
"SPI JF",0.23,1.75,10,"Chibuto","Severo"
"SPI JF",0.25,1.5,10,"Chibuto","Severo"
"SPI JF",0.26,1.25,10,"Chibuto","Severo"
"SPI JF",0.28,1,10,"Chibuto","Severo"
"SPI JF",0.29,0.75,10,"Chibuto","Severo"
"SPI JF",0.3,0.5,10,"Chibuto","Severo"
"SPI JF",0.34,0.25,10,"Chibuto","Severo"
"SPI JF",0.46,0,10,"Chibuto","Severo"
"SPI FM",0,6.75,10,"Chibuto","Severo"
"SPI FM",0.01,6,10,"Chibuto","Severo"
"SPI FM",0.04,5.5,10,"Chibuto","Severo"
"SPI FM",0.08,5.25,10,"Chibuto","Severo"
"SPI FM",0.09,4.75,10,"Chibuto","Severo"
"SPI FM",0.12,4.5,10,"Chibuto","Severo"
"SPI FM",0.14,4,10,"Chibuto","Severo"
"SPI FM",0.15,3.75,10,"Chibuto","Severo"
"SPI FM",0.17,2.5,10,"Chibuto","Severo"
"SPI FM",0.18,2.25,10,"Chibuto","Severo"
"SPI FM",0.22,1.25,10,"Chibuto","Severo"
"SPI FM",0.23,1,10,"Chibuto","Severo"
"SPI FM",0.25,0.75,10,"Chibuto","Severo"
"SPI FM",0.27,0.5,10,"Chibuto","Severo"
"SPI FM",0.32,0.25,10,"Chibuto","Severo"
"SPI FM",0.48,0,10,"Chibuto","Severo"
"SPI OND",0,5,10,"Chibuto","Severo"
"SPI OND",0.02,4.8,10,"Chibuto","Severo"
"SPI OND",0.04,4.4,10,"Chibuto","Severo"
"SPI OND",0.07,4.2,10,"Chibuto","Severo"
"SPI OND",0.08,3.8,10,"Chibuto","Severo"
"SPI OND",0.09,3.6,10,"Chibuto","Severo"
"SPI OND",0.11,3.2,10,"Chibuto","Severo"
"SPI OND",0.12,3,10,"Chibuto","Severo"
"SPI OND",0.13,2.8,10,"Chibuto","Severo"
"SPI OND",0.14,2.6,10,"Chibuto","Severo"
"SPI OND",0.15,2.4,10,"Chibuto","Severo"
"SPI OND",0.16,2.2,10,"Chibuto","Severo"
"SPI OND",0.17,2,10,"Chibuto","Severo"
"SPI OND",0.18,1.8,10,"Chibuto","Severo"
"SPI OND",0.23,1.4,10,"Chibuto","Severo"
"SPI OND",0.24,1.2,10,"Chibuto","Severo"
"SPI OND",0.25,1,10,"Chibuto","Severo"
"SPI OND",0.29,0.8,10,"Chibuto","Severo"
"SPI OND",0.32,0.6,10,"Chibuto","Severo"
"SPI OND",0.36,0.4,10,"Chibuto","Severo"
"SPI OND",0.44,0.2,10,"Chibuto","Severo"
"SPI OND",0.5,0,10,"Chibuto","Severo"
"SPI NDJ",0,13,10,"Chibuto","Severo"
"SPI NDJ",0.01,11.5,10,"Chibuto","Severo"
"SPI NDJ",0.03,11,10,"Chibuto","Severo"
"SPI NDJ",0.04,10.5,10,"Chibuto","Severo"
"SPI NDJ",0.08,9.5,10,"Chibuto","Severo"
"SPI NDJ",0.09,8.5,10,"Chibuto","Severo"
"SPI NDJ",0.1,8,10,"Chibuto","Severo"
"SPI NDJ",0.12,7,10,"Chibuto","Severo"
"SPI NDJ",0.13,6.5,10,"Chibuto","Severo"
"SPI NDJ",0.14,6,10,"Chibuto","Severo"
"SPI NDJ",0.15,5.5,10,"Chibuto","Severo"
"SPI NDJ",0.16,5,10,"Chibuto","Severo"
"SPI NDJ",0.18,4.5,10,"Chibuto","Severo"
"SPI NDJ",0.21,4,10,"Chibuto","Severo"
"SPI NDJ",0.22,3.5,10,"Chibuto","Severo"
"SPI NDJ",0.23,2.5,10,"Chibuto","Severo"
"SPI NDJ",0.29,1.5,10,"Chibuto","Severo"
"SPI NDJ",0.32,1,10,"Chibuto","Severo"
"SPI NDJ",0.41,0.5,10,"Chibuto","Severo"
"SPI NDJ",0.5,0,10,"Chibuto","Severo"
"SPI DJF",0,8.66666666666667,10,"Chibuto","Severo"
"SPI DJF",0.04,8.33333333333333,10,"Chibuto","Severo"
"SPI DJF",0.05,8,10,"Chibuto","Severo"
"SPI DJF",0.06,7.33333333333333,10,"Chibuto","Severo"
"SPI DJF",0.07,7,10,"Chibuto","Severo"
"SPI DJF",0.09,6.66666666666667,10,"Chibuto","Severo"
"SPI DJF",0.11,5.33333333333333,10,"Chibuto","Severo"
"SPI DJF",0.12,5,10,"Chibuto","Severo"
"SPI DJF",0.14,4.66666666666667,10,"Chibuto","Severo"
"SPI DJF",0.16,4,10,"Chibuto","Severo"
"SPI DJF",0.2,3,10,"Chibuto","Severo"
"SPI DJF",0.21,2.66666666666667,10,"Chibuto","Severo"
"SPI DJF",0.22,2,10,"Chibuto","Severo"
"SPI DJF",0.23,1.66666666666667,10,"Chibuto","Severo"
"SPI DJF",0.24,1.33333333333333,10,"Chibuto","Severo"
"SPI DJF",0.26,1,10,"Chibuto","Severo"
"SPI DJF",0.29,0.666666666666667,10,"Chibuto","Severo"
"SPI DJF",0.36,0.333333333333333,10,"Chibuto","Severo"
"SPI DJF",0.53,0,10,"Chibuto","Severo"
"SPI JFM",0.01,6.75,10,"Chibuto","Severo"
"SPI JFM",0.04,6.5,10,"Chibuto","Severo"
"SPI JFM",0.06,6.25,10,"Chibuto","Severo"
"SPI JFM",0.07,5.5,10,"Chibuto","Severo"
"SPI JFM",0.08,5.25,10,"Chibuto","Severo"
"SPI JFM",0.09,5,10,"Chibuto","Severo"
"SPI JFM",0.1,4.25,10,"Chibuto","Severo"
"SPI JFM",0.11,4,10,"Chibuto","Severo"
"SPI JFM",0.15,3.5,10,"Chibuto","Severo"
"SPI JFM",0.16,3.25,10,"Chibuto","Severo"
"SPI JFM",0.17,2.75,10,"Chibuto","Severo"
"SPI JFM",0.19,2.5,10,"Chibuto","Severo"
"SPI JFM",0.21,2,10,"Chibuto","Severo"
"SPI JFM",0.24,1.5,10,"Chibuto","Severo"
"SPI JFM",0.26,0.75,10,"Chibuto","Severo"
"SPI JFM",0.3,0.5,10,"Chibuto","Severo"
"SPI JFM",0.32,0.25,10,"Chibuto","Severo"
"SPI JFM",0.48,0,10,"Chibuto","Severo"
"SPI ON",0.04,5.4,10,"Chibuto","Moderado"
"SPI ON",0.05,5.2,10,"Chibuto","Moderado"
"SPI ON",0.06,5,10,"Chibuto","Moderado"
"SPI ON",0.08,4.4,10,"Chibuto","Moderado"
"SPI ON",0.09,4.2,10,"Chibuto","Moderado"
"SPI ON",0.1,3.8,10,"Chibuto","Moderado"
"SPI ON",0.11,3.6,10,"Chibuto","Moderado"
"SPI ON",0.12,3,10,"Chibuto","Moderado"
"SPI ON",0.14,2.6,10,"Chibuto","Moderado"
"SPI ON",0.19,2.4,10,"Chibuto","Moderado"
"SPI ON",0.2,2,10,"Chibuto","Moderado"
"SPI ON",0.22,1.8,10,"Chibuto","Moderado"
"SPI ON",0.24,1.6,10,"Chibuto","Moderado"
"SPI ON",0.26,1.2,10,"Chibuto","Moderado"
"SPI ON",0.3,1,10,"Chibuto","Moderado"
"SPI ON",0.33,0.8,10,"Chibuto","Moderado"
"SPI ON",0.35,0.6,10,"Chibuto","Moderado"
"SPI ON",0.36,0.4,10,"Chibuto","Moderado"
"SPI ON",0.39,0.2,10,"Chibuto","Moderado"
"SPI ON",0.45,0,10,"Chibuto","Moderado"
"SPI ND",0,4.5,10,"Chibuto","Moderado"
"SPI ND",0.01,4.33333333333333,10,"Chibuto","Moderado"
"SPI ND",0.02,4.16666666666667,10,"Chibuto","Moderado"
"SPI ND",0.04,4,10,"Chibuto","Moderado"
"SPI ND",0.05,3.83333333333333,10,"Chibuto","Moderado"
"SPI ND",0.06,3.66666666666667,10,"Chibuto","Moderado"
"SPI ND",0.08,3.33333333333333,10,"Chibuto","Moderado"
"SPI ND",0.1,3,10,"Chibuto","Moderado"
"SPI ND",0.11,2.83333333333333,10,"Chibuto","Moderado"
"SPI ND",0.13,2.66666666666667,10,"Chibuto","Moderado"
"SPI ND",0.19,2.33333333333333,10,"Chibuto","Moderado"
"SPI ND",0.22,2.16666666666667,10,"Chibuto","Moderado"
"SPI ND",0.23,2,10,"Chibuto","Moderado"
"SPI ND",0.24,1.66666666666667,10,"Chibuto","Moderado"
"SPI ND",0.26,1.33333333333333,10,"Chibuto","Moderado"
"SPI ND",0.28,1.16666666666667,10,"Chibuto","Moderado"
"SPI ND",0.3,1,10,"Chibuto","Moderado"
"SPI ND",0.31,0.666666666666667,10,"Chibuto","Moderado"
"SPI ND",0.38,0.5,10,"Chibuto","Moderado"
"SPI ND",0.42,0.333333333333333,10,"Chibuto","Moderado"
"SPI ND",0.44,0.166666666666667,10,"Chibuto","Moderado"
"SPI ND",0.45,0,10,"Chibuto","Moderado"
"SPI DJ",0.02,5.2,10,"Chibuto","Moderado"
"SPI DJ",0.06,5,10,"Chibuto","Moderado"
"SPI DJ",0.08,4.8,10,"Chibuto","Moderado"
"SPI DJ",0.1,4.6,10,"Chibuto","Moderado"
"SPI DJ",0.14,4.2,10,"Chibuto","Moderado"
"SPI DJ",0.16,3.4,10,"Chibuto","Moderado"
"SPI DJ",0.17,3,10,"Chibuto","Moderado"
"SPI DJ",0.19,2.8,10,"Chibuto","Moderado"
"SPI DJ",0.2,2.4,10,"Chibuto","Moderado"
"SPI DJ",0.26,1.4,10,"Chibuto","Moderado"
"SPI DJ",0.28,1,10,"Chibuto","Moderado"
"SPI DJ",0.3,0.8,10,"Chibuto","Moderado"
"SPI DJ",0.32,0.6,10,"Chibuto","Moderado"
"SPI DJ",0.36,0.4,10,"Chibuto","Moderado"
"SPI DJ",0.39,0.2,10,"Chibuto","Moderado"
"SPI DJ",0.54,0,10,"Chibuto","Moderado"
"SPI JF",0.03,4.5,10,"Chibuto","Moderado"
"SPI JF",0.06,4.33333333333333,10,"Chibuto","Moderado"
"SPI JF",0.11,4,10,"Chibuto","Moderado"
"SPI JF",0.12,3.5,10,"Chibuto","Moderado"
"SPI JF",0.14,3,10,"Chibuto","Moderado"
"SPI JF",0.16,2.83333333333333,10,"Chibuto","Moderado"
"SPI JF",0.18,2.5,10,"Chibuto","Moderado"
"SPI JF",0.19,2.33333333333333,10,"Chibuto","Moderado"
"SPI JF",0.2,2.16666666666667,10,"Chibuto","Moderado"
"SPI JF",0.21,1.83333333333333,10,"Chibuto","Moderado"
"SPI JF",0.22,1.33333333333333,10,"Chibuto","Moderado"
"SPI JF",0.28,1.16666666666667,10,"Chibuto","Moderado"
"SPI JF",0.3,0.833333333333333,10,"Chibuto","Moderado"
"SPI JF",0.34,0.5,10,"Chibuto","Moderado"
"SPI JF",0.36,0.333333333333333,10,"Chibuto","Moderado"
"SPI JF",0.38,0.166666666666667,10,"Chibuto","Moderado"
"SPI JF",0.5,0,10,"Chibuto","Moderado"
"SPI FM",0.02,4.5,10,"Chibuto","Moderado"
"SPI FM",0.03,4.33333333333333,10,"Chibuto","Moderado"
"SPI FM",0.04,4.16666666666667,10,"Chibuto","Moderado"
"SPI FM",0.06,4,10,"Chibuto","Moderado"
"SPI FM",0.08,3.83333333333333,10,"Chibuto","Moderado"
"SPI FM",0.1,3.66666666666667,10,"Chibuto","Moderado"
"SPI FM",0.12,3.5,10,"Chibuto","Moderado"
"SPI FM",0.13,3.16666666666667,10,"Chibuto","Moderado"
"SPI FM",0.14,3,10,"Chibuto","Moderado"
"SPI FM",0.16,2.83333333333333,10,"Chibuto","Moderado"
"SPI FM",0.2,2.33333333333333,10,"Chibuto","Moderado"
"SPI FM",0.22,2.16666666666667,10,"Chibuto","Moderado"
"SPI FM",0.23,2,10,"Chibuto","Moderado"
"SPI FM",0.24,1.66666666666667,10,"Chibuto","Moderado"
"SPI FM",0.25,1.5,10,"Chibuto","Moderado"
"SPI FM",0.26,1.16666666666667,10,"Chibuto","Moderado"
"SPI FM",0.28,0.833333333333333,10,"Chibuto","Moderado"
"SPI FM",0.29,0.666666666666667,10,"Chibuto","Moderado"
"SPI FM",0.34,0.166666666666667,10,"Chibuto","Moderado"
"SPI FM",0.51,0,10,"Chibuto","Moderado"
"SPI OND",0,5.4,10,"Chibuto","Moderado"
"SPI OND",0.01,5.2,10,"Chibuto","Moderado"
"SPI OND",0.03,5,10,"Chibuto","Moderado"
"SPI OND",0.04,4.6,10,"Chibuto","Moderado"
"SPI OND",0.05,4.4,10,"Chibuto","Moderado"
"SPI OND",0.09,4,10,"Chibuto","Moderado"
"SPI OND",0.1,3.8,10,"Chibuto","Moderado"
"SPI OND",0.11,3.6,10,"Chibuto","Moderado"
"SPI OND",0.13,3.4,10,"Chibuto","Moderado"
"SPI OND",0.14,3.2,10,"Chibuto","Moderado"
"SPI OND",0.16,3,10,"Chibuto","Moderado"
"SPI OND",0.18,2.8,10,"Chibuto","Moderado"
"SPI OND",0.19,2.6,10,"Chibuto","Moderado"
"SPI OND",0.21,2.2,10,"Chibuto","Moderado"
"SPI OND",0.22,2,10,"Chibuto","Moderado"
"SPI OND",0.24,1.8,10,"Chibuto","Moderado"
"SPI OND",0.3,1.2,10,"Chibuto","Moderado"
"SPI OND",0.32,0.8,10,"Chibuto","Moderado"
"SPI OND",0.38,0.6,10,"Chibuto","Moderado"
"SPI OND",0.44,0.4,10,"Chibuto","Moderado"
"SPI OND",0.51,0.2,10,"Chibuto","Moderado"
"SPI OND",0.52,0,10,"Chibuto","Moderado"
"SPI NDJ",0,13,10,"Chibuto","Moderado"
"SPI NDJ",0.03,12.5,10,"Chibuto","Moderado"
"SPI NDJ",0.04,12,10,"Chibuto","Moderado"
"SPI NDJ",0.05,11.5,10,"Chibuto","Moderado"
"SPI NDJ",0.06,10.5,10,"Chibuto","Moderado"
"SPI NDJ",0.08,10,10,"Chibuto","Moderado"
"SPI NDJ",0.1,9.5,10,"Chibuto","Moderado"
"SPI NDJ",0.11,9,10,"Chibuto","Moderado"
"SPI NDJ",0.14,8.5,10,"Chibuto","Moderado"
"SPI NDJ",0.15,7.5,10,"Chibuto","Moderado"
"SPI NDJ",0.16,6.5,10,"Chibuto","Moderado"
"SPI NDJ",0.18,6,10,"Chibuto","Moderado"
"SPI NDJ",0.22,5.5,10,"Chibuto","Moderado"
"SPI NDJ",0.24,5,10,"Chibuto","Moderado"
"SPI NDJ",0.25,4.5,10,"Chibuto","Moderado"
"SPI NDJ",0.26,4,10,"Chibuto","Moderado"
"SPI NDJ",0.27,3.5,10,"Chibuto","Moderado"
"SPI NDJ",0.28,3,10,"Chibuto","Moderado"
"SPI NDJ",0.29,2.5,10,"Chibuto","Moderado"
"SPI NDJ",0.31,2,10,"Chibuto","Moderado"
"SPI NDJ",0.32,1.5,10,"Chibuto","Moderado"
"SPI NDJ",0.33,1,10,"Chibuto","Moderado"
"SPI NDJ",0.48,0.5,10,"Chibuto","Moderado"
"SPI NDJ",0.56,0,10,"Chibuto","Moderado"
"SPI DJF",0,6.75,10,"Chibuto","Moderado"
"SPI DJF",0.02,6.5,10,"Chibuto","Moderado"
"SPI DJF",0.07,6,10,"Chibuto","Moderado"
"SPI DJF",0.1,5.5,10,"Chibuto","Moderado"
"SPI DJF",0.12,4.5,10,"Chibuto","Moderado"
"SPI DJF",0.13,4.25,10,"Chibuto","Moderado"
"SPI DJF",0.16,4,10,"Chibuto","Moderado"
"SPI DJF",0.18,3.75,10,"Chibuto","Moderado"
"SPI DJF",0.2,3.25,10,"Chibuto","Moderado"
"SPI DJF",0.21,3,10,"Chibuto","Moderado"
"SPI DJF",0.24,2.5,10,"Chibuto","Moderado"
"SPI DJF",0.26,2,10,"Chibuto","Moderado"
"SPI DJF",0.27,1.75,10,"Chibuto","Moderado"
"SPI DJF",0.28,1.5,10,"Chibuto","Moderado"
"SPI DJF",0.29,1.25,10,"Chibuto","Moderado"
"SPI DJF",0.3,0.75,10,"Chibuto","Moderado"
"SPI DJF",0.31,0.5,10,"Chibuto","Moderado"
"SPI DJF",0.41,0.25,10,"Chibuto","Moderado"
"SPI DJF",0.62,0,10,"Chibuto","Moderado"
"SPI JFM",0.04,6.75,10,"Chibuto","Moderado"
"SPI JFM",0.07,6.5,10,"Chibuto","Moderado"
"SPI JFM",0.09,5.75,10,"Chibuto","Moderado"
"SPI JFM",0.1,5,10,"Chibuto","Moderado"
"SPI JFM",0.12,4.5,10,"Chibuto","Moderado"
"SPI JFM",0.16,4,10,"Chibuto","Moderado"
"SPI JFM",0.18,3.75,10,"Chibuto","Moderado"
"SPI JFM",0.2,3.25,10,"Chibuto","Moderado"
"SPI JFM",0.21,2.75,10,"Chibuto","Moderado"
"SPI JFM",0.25,2.5,10,"Chibuto","Moderado"
"SPI JFM",0.26,2,10,"Chibuto","Moderado"
"SPI JFM",0.28,1.75,10,"Chibuto","Moderado"
"SPI JFM",0.3,1.5,10,"Chibuto","Moderado"
"SPI JFM",0.31,1.25,10,"Chibuto","Moderado"
"SPI JFM",0.32,1,10,"Chibuto","Moderado"
"SPI JFM",0.35,0.75,10,"Chibuto","Moderado"
"SPI JFM",0.36,0.5,10,"Chibuto","Moderado"
"SPI JFM",0.37,0.25,10,"Chibuto","Moderado"
"SPI JFM",0.54,0,10,"Chibuto","Moderado"
"SPI ON",0.07,5.4,10,"Chibuto","Leve"
"SPI ON",0.09,5,10,"Chibuto","Leve"
"SPI ON",0.1,4.4,10,"Chibuto","Leve"
"SPI ON",0.12,4.2,10,"Chibuto","Leve"
"SPI ON",0.13,4,10,"Chibuto","Leve"
"SPI ON",0.14,3.4,10,"Chibuto","Leve"
"SPI ON",0.16,3.2,10,"Chibuto","Leve"
"SPI ON",0.19,2.6,10,"Chibuto","Leve"
"SPI ON",0.22,2.4,10,"Chibuto","Leve"
"SPI ON",0.26,2.2,10,"Chibuto","Leve"
"SPI ON",0.27,2,10,"Chibuto","Leve"
"SPI ON",0.28,1.8,10,"Chibuto","Leve"
"SPI ON",0.3,1.6,10,"Chibuto","Leve"
"SPI ON",0.32,1.2,10,"Chibuto","Leve"
"SPI ON",0.35,1,10,"Chibuto","Leve"
"SPI ON",0.41,0.8,10,"Chibuto","Leve"
"SPI ON",0.42,0.6,10,"Chibuto","Leve"
"SPI ON",0.44,0.2,10,"Chibuto","Leve"
"SPI ON",0.52,0,10,"Chibuto","Leve"
"SPI ND",0,3.375,10,"Chibuto","Leve"
"SPI ND",0.06,3.125,10,"Chibuto","Leve"
"SPI ND",0.08,3,10,"Chibuto","Leve"
"SPI ND",0.09,2.875,10,"Chibuto","Leve"
"SPI ND",0.1,2.5,10,"Chibuto","Leve"
"SPI ND",0.12,2.375,10,"Chibuto","Leve"
"SPI ND",0.13,2.25,10,"Chibuto","Leve"
"SPI ND",0.16,2.125,10,"Chibuto","Leve"
"SPI ND",0.18,2,10,"Chibuto","Leve"
"SPI ND",0.26,1.75,10,"Chibuto","Leve"
"SPI ND",0.29,1.5,10,"Chibuto","Leve"
"SPI ND",0.3,1.125,10,"Chibuto","Leve"
"SPI ND",0.32,1,10,"Chibuto","Leve"
"SPI ND",0.34,0.875,10,"Chibuto","Leve"
"SPI ND",0.36,0.625,10,"Chibuto","Leve"
"SPI ND",0.38,0.5,10,"Chibuto","Leve"
"SPI ND",0.47,0.375,10,"Chibuto","Leve"
"SPI ND",0.5,0.125,10,"Chibuto","Leve"
"SPI ND",0.57,0,10,"Chibuto","Leve"
"SPI DJ",0.06,4.5,10,"Chibuto","Leve"
"SPI DJ",0.08,4.16666666666667,10,"Chibuto","Leve"
"SPI DJ",0.1,4,10,"Chibuto","Leve"
"SPI DJ",0.11,3.83333333333333,10,"Chibuto","Leve"
"SPI DJ",0.18,3.66666666666667,10,"Chibuto","Leve"
"SPI DJ",0.2,3.16666666666667,10,"Chibuto","Leve"
"SPI DJ",0.21,2.66666666666667,10,"Chibuto","Leve"
"SPI DJ",0.22,2.33333333333333,10,"Chibuto","Leve"
"SPI DJ",0.23,2.16666666666667,10,"Chibuto","Leve"
"SPI DJ",0.24,2,10,"Chibuto","Leve"
"SPI DJ",0.29,1.83333333333333,10,"Chibuto","Leve"
"SPI DJ",0.3,1.5,10,"Chibuto","Leve"
"SPI DJ",0.32,1.16666666666667,10,"Chibuto","Leve"
"SPI DJ",0.34,0.833333333333333,10,"Chibuto","Leve"
"SPI DJ",0.36,0.5,10,"Chibuto","Leve"
"SPI DJ",0.45,0.333333333333333,10,"Chibuto","Leve"
"SPI DJ",0.52,0.166666666666667,10,"Chibuto","Leve"
"SPI DJ",0.6,0,10,"Chibuto","Leve"
"SPI JF",0.1,4.33333333333333,10,"Chibuto","Leve"
"SPI JF",0.12,4.16666666666667,10,"Chibuto","Leve"
"SPI JF",0.14,4,10,"Chibuto","Leve"
"SPI JF",0.16,3.83333333333333,10,"Chibuto","Leve"
"SPI JF",0.18,3.5,10,"Chibuto","Leve"
"SPI JF",0.19,3.33333333333333,10,"Chibuto","Leve"
"SPI JF",0.21,3,10,"Chibuto","Leve"
"SPI JF",0.22,2.66666666666667,10,"Chibuto","Leve"
"SPI JF",0.23,2.5,10,"Chibuto","Leve"
"SPI JF",0.24,2.33333333333333,10,"Chibuto","Leve"
"SPI JF",0.26,1.66666666666667,10,"Chibuto","Leve"
"SPI JF",0.29,1.33333333333333,10,"Chibuto","Leve"
"SPI JF",0.33,1.16666666666667,10,"Chibuto","Leve"
"SPI JF",0.36,0.833333333333333,10,"Chibuto","Leve"
"SPI JF",0.4,0.666666666666667,10,"Chibuto","Leve"
"SPI JF",0.41,0.5,10,"Chibuto","Leve"
"SPI JF",0.44,0.166666666666667,10,"Chibuto","Leve"
"SPI JF",0.57,0,10,"Chibuto","Leve"
"SPI FM",0.06,3.85714285714286,10,"Chibuto","Leve"
"SPI FM",0.07,3.71428571428571,10,"Chibuto","Leve"
"SPI FM",0.08,3.57142857142857,10,"Chibuto","Leve"
"SPI FM",0.09,3.42857142857143,10,"Chibuto","Leve"
"SPI FM",0.13,3.28571428571429,10,"Chibuto","Leve"
"SPI FM",0.16,3.14285714285714,10,"Chibuto","Leve"
"SPI FM",0.17,3,10,"Chibuto","Leve"
"SPI FM",0.18,2.71428571428571,10,"Chibuto","Leve"
"SPI FM",0.21,2.57142857142857,10,"Chibuto","Leve"
"SPI FM",0.23,2.42857142857143,10,"Chibuto","Leve"
"SPI FM",0.24,2.28571428571429,10,"Chibuto","Leve"
"SPI FM",0.26,2.14285714285714,10,"Chibuto","Leve"
"SPI FM",0.27,2,10,"Chibuto","Leve"
"SPI FM",0.29,1.57142857142857,10,"Chibuto","Leve"
"SPI FM",0.32,1.28571428571429,10,"Chibuto","Leve"
"SPI FM",0.35,1.14285714285714,10,"Chibuto","Leve"
"SPI FM",0.36,1,10,"Chibuto","Leve"
"SPI FM",0.38,0.714285714285714,10,"Chibuto","Leve"
"SPI FM",0.39,0.571428571428571,10,"Chibuto","Leve"
"SPI FM",0.4,0.285714285714286,10,"Chibuto","Leve"
"SPI FM",0.44,0.142857142857143,10,"Chibuto","Leve"
"SPI FM",0.59,0,10,"Chibuto","Leve"
"SPI OND",0,4.5,10,"Chibuto","Leve"
"SPI OND",0.03,4.33333333333333,10,"Chibuto","Leve"
"SPI OND",0.05,4.16666666666667,10,"Chibuto","Leve"
"SPI OND",0.07,4,10,"Chibuto","Leve"
"SPI OND",0.08,3.66666666666667,10,"Chibuto","Leve"
"SPI OND",0.12,3.5,10,"Chibuto","Leve"
"SPI OND",0.13,3.33333333333333,10,"Chibuto","Leve"
"SPI OND",0.14,3.16666666666667,10,"Chibuto","Leve"
"SPI OND",0.18,2.83333333333333,10,"Chibuto","Leve"
"SPI OND",0.21,2.5,10,"Chibuto","Leve"
"SPI OND",0.22,2.33333333333333,10,"Chibuto","Leve"
"SPI OND",0.26,2,10,"Chibuto","Leve"
"SPI OND",0.28,1.83333333333333,10,"Chibuto","Leve"
"SPI OND",0.29,1.5,10,"Chibuto","Leve"
"SPI OND",0.34,1.33333333333333,10,"Chibuto","Leve"
"SPI OND",0.35,1,10,"Chibuto","Leve"
"SPI OND",0.36,0.666666666666667,10,"Chibuto","Leve"
"SPI OND",0.48,0.5,10,"Chibuto","Leve"
"SPI OND",0.5,0.333333333333333,10,"Chibuto","Leve"
"SPI OND",0.52,0.166666666666667,10,"Chibuto","Leve"
"SPI OND",0.54,0,10,"Chibuto","Leve"
"SPI NDJ",0.01,4.5,10,"Chibuto","Leve"
"SPI NDJ",0.04,4.33333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.06,4.16666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.07,4,10,"Chibuto","Leve"
"SPI NDJ",0.1,3.83333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.12,3.5,10,"Chibuto","Leve"
"SPI NDJ",0.14,3.33333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.15,3.16666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.19,2.83333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.2,2.5,10,"Chibuto","Leve"
"SPI NDJ",0.23,2.16666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.24,2,10,"Chibuto","Leve"
"SPI NDJ",0.26,1.83333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.27,1.66666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.29,1.5,10,"Chibuto","Leve"
"SPI NDJ",0.32,1.33333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.35,1.16666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.36,0.666666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.38,0.5,10,"Chibuto","Leve"
"SPI NDJ",0.41,0.333333333333333,10,"Chibuto","Leve"
"SPI NDJ",0.59,0.166666666666667,10,"Chibuto","Leve"
"SPI NDJ",0.62,0,10,"Chibuto","Leve"
"SPI DJF",0.01,6.75,10,"Chibuto","Leve"
"SPI DJF",0.06,6.5,10,"Chibuto","Leve"
