"Trigger","Index","Value","Month_of_issue","District","Category"
0,"SPI JFM",0.0416666666666666,12,"Chibuto","Moderado"
0.04,"SPI JFM",0.0833333333333334,12,"Chibuto","Moderado"
0.06,"SPI JFM",0.208333333333333,12,"Chibuto","Moderado"
0.1,"SPI JFM",0.25,12,"Chibuto","Moderado"
0.11,"SPI JFM",0.125,12,"Chibuto","Moderado"
0.12,"SPI JFM",0.166666666666667,12,"Chibuto","Moderado"
0.13,"SPI JFM",0.25,12,"Chibuto","Moderado"
0.15,"SPI JFM",0.291666666666667,12,"Chibuto","Moderado"
0.16,"SPI JFM",0.333333333333333,12,"Chibuto","Moderado"
0.22,"SPI JFM",0.125,12,"Chibuto","Moderado"
0.24,"SPI JFM",0.166666666666667,12,"Chibuto","Moderado"
0.3,"SPI JFM",-0.0833333333333333,12,"Chibuto","Moderado"
0.32,"SPI JFM",0,12,"Chibuto","Moderado"
0.34,"SPI JFM",0.0416666666666667,12,"Chibuto","Moderado"
0.35,"SPI JFM",0.0833333333333333,12,"Chibuto","Moderado"
0.36,"SPI JFM",0.125,12,"Chibuto","Moderado"
0.42,"SPI JFM",0.166666666666667,12,"Chibuto","Moderado"
0.46,"SPI JFM",0.208333333333333,12,"Chibuto","Moderado"
0.47,"SPI JFM",0.25,12,"Chibuto","Moderado"
0.48,"SPI JFM",0,12,"Chibuto","Moderado"
0,"SPI DJ",0.0454545454545454,12,"Chibuto","Leve"
0.02,"SPI DJ",0.0909090909090909,12,"Chibuto","Leve"
0.03,"SPI DJ",0.136363636363636,12,"Chibuto","Leve"
0.04,"SPI DJ",0.0606060606060607,12,"Chibuto","Leve"
0.06,"SPI DJ",0.106060606060606,12,"Chibuto","Leve"
0.11,"SPI DJ",0.196969696969697,12,"Chibuto","Leve"
0.14,"SPI DJ",0.242424242424242,12,"Chibuto","Leve"
0.2,"SPI DJ",0.121212121212121,12,"Chibuto","Leve"
0.21,"SPI DJ",0.166666666666667,12,"Chibuto","Leve"
0.22,"SPI DJ",0,12,"Chibuto","Leve"
0.25,"SPI DJ",0.0454545454545455,12,"Chibuto","Leve"
0.28,"SPI DJ",0.136363636363636,12,"Chibuto","Leve"
0.32,"SPI DJ",0.227272727272727,12,"Chibuto","Leve"
0.33,"SPI DJ",0.272727272727273,12,"Chibuto","Leve"
0.36,"SPI DJ",0.318181818181818,12,"Chibuto","Leve"
0.37,"SPI DJ",0.363636363636364,12,"Chibuto","Leve"
0.41,"SPI DJ",0.196969696969697,12,"Chibuto","Leve"
0.44,"SPI DJ",0.242424242424242,12,"Chibuto","Leve"
0.52,"SPI DJ",0.287878787878788,12,"Chibuto","Leve"
0.57,"SPI DJ",0.121212121212121,12,"Chibuto","Leve"
0.59,"SPI DJ",0.166666666666667,12,"Chibuto","Leve"
0.6,"SPI DJ",0,12,"Chibuto","Leve"
0,"SPI JF",0.0454545454545454,12,"Chibuto","Leve"
0.1,"SPI JF",0.0909090909090909,12,"Chibuto","Leve"
0.11,"SPI JF",0.181818181818182,12,"Chibuto","Leve"
0.12,"SPI JF",0.227272727272727,12,"Chibuto","Leve"
0.14,"SPI JF",0.272727272727273,12,"Chibuto","Leve"
0.15,"SPI JF",0.151515151515152,12,"Chibuto","Leve"
0.16,"SPI JF",0.242424242424242,12,"Chibuto","Leve"
0.17,"SPI JF",0.287878787878788,12,"Chibuto","Leve"
0.19,"SPI JF",0.333333333333333,12,"Chibuto","Leve"
0.24,"SPI JF",0.378787878787879,12,"Chibuto","Leve"
0.26,"SPI JF",0.257575757575758,12,"Chibuto","Leve"
0.3,"SPI JF",0.0909090909090909,12,"Chibuto","Leve"
0.32,"SPI JF",0.136363636363636,12,"Chibuto","Leve"
0.36,"SPI JF",-0.0303030303030303,12,"Chibuto","Leve"
0.37,"SPI JF",0.0151515151515151,12,"Chibuto","Leve"
0.38,"SPI JF",0.106060606060606,12,"Chibuto","Leve"
0.4,"SPI JF",0.151515151515151,12,"Chibuto","Leve"
0.42,"SPI JF",0.242424242424242,12,"Chibuto","Leve"
0.43,"SPI JF",0.0757575757575757,12,"Chibuto","Leve"
0.47,"SPI JF",0.121212121212121,12,"Chibuto","Leve"
0.52,"SPI JF",-0.0454545454545455,12,"Chibuto","Leve"
0.57,"SPI JF",0,12,"Chibuto","Leve"
0,"SPI FM",0.0476190476190477,12,"Chibuto","Leve"
0.09,"SPI FM",0.142857142857143,12,"Chibuto","Leve"
0.1,"SPI FM",0.19047619047619,12,"Chibuto","Leve"
0.11,"SPI FM",0.0476190476190476,12,"Chibuto","Leve"
0.14,"SPI FM",0.142857142857143,12,"Chibuto","Leve"
0.15,"SPI FM",0.19047619047619,12,"Chibuto","Leve"
0.16,"SPI FM",0.0952380952380952,12,"Chibuto","Leve"
0.21,"SPI FM",0.142857142857143,12,"Chibuto","Leve"
0.22,"SPI FM",0.19047619047619,12,"Chibuto","Leve"
0.24,"SPI FM",0.0476190476190476,12,"Chibuto","Leve"
0.27,"SPI FM",0.0952380952380952,12,"Chibuto","Leve"
0.28,"SPI FM",-0.0476190476190476,12,"Chibuto","Leve"
0.3,"SPI FM",0,12,"Chibuto","Leve"
0.32,"SPI FM",0.0476190476190476,12,"Chibuto","Leve"
0.33,"SPI FM",0.0952380952380952,12,"Chibuto","Leve"
0.35,"SPI FM",0,12,"Chibuto","Leve"
0.4,"SPI FM",0.0476190476190476,12,"Chibuto","Leve"
0.42,"SPI FM",-0.0476190476190476,12,"Chibuto","Leve"
0.43,"SPI FM",0,12,"Chibuto","Leve"
0.45,"SPI FM",0.0476190476190476,12,"Chibuto","Leve"
0.46,"SPI FM",-0.0952380952380952,12,"Chibuto","Leve"
0.47,"SPI FM",-0.0476190476190476,12,"Chibuto","Leve"
0.5,"SPI FM",0,12,"Chibuto","Leve"
0,"SPI DJF",-0.208333333333333,12,"Chibuto","Leve"
0.02,"SPI DJF",-0.166666666666667,12,"Chibuto","Leve"
0.04,"SPI DJF",-0.0416666666666666,12,"Chibuto","Leve"
0.07,"SPI DJF",0,12,"Chibuto","Leve"
0.08,"SPI DJF",0.0416666666666666,12,"Chibuto","Leve"
0.1,"SPI DJF",0.0833333333333334,12,"Chibuto","Leve"
0.11,"SPI DJF",0.125,12,"Chibuto","Leve"
0.21,"SPI DJF",-0.125,12,"Chibuto","Leve"
0.22,"SPI DJF",-0.0416666666666666,12,"Chibuto","Leve"
0.23,"SPI DJF",0,12,"Chibuto","Leve"
0.24,"SPI DJF",0.0833333333333333,12,"Chibuto","Leve"
0.26,"SPI DJF",0.125,12,"Chibuto","Leve"
0.28,"SPI DJF",0.166666666666667,12,"Chibuto","Leve"
0.32,"SPI DJF",0.208333333333333,12,"Chibuto","Leve"
0.41,"SPI DJF",0.291666666666667,12,"Chibuto","Leve"
0.46,"SPI DJF",0.333333333333333,12,"Chibuto","Leve"
0.47,"SPI DJF",0.375,12,"Chibuto","Leve"
0.48,"SPI DJF",0.416666666666667,12,"Chibuto","Leve"
0.52,"SPI DJF",0.458333333333333,12,"Chibuto","Leve"
0.53,"SPI DJF",0.5,12,"Chibuto","Leve"
0.54,"SPI DJF",0.25,12,"Chibuto","Leve"
0.56,"SPI DJF",0,12,"Chibuto","Leve"
0,"SPI JFM",0.0434782608695652,12,"Chibuto","Leve"
0.04,"SPI JFM",0.0869565217391305,12,"Chibuto","Leve"
0.07,"SPI JFM",0.130434782608696,12,"Chibuto","Leve"
0.1,"SPI JFM",0.173913043478261,12,"Chibuto","Leve"
0.13,"SPI JFM",0.304347826086957,12,"Chibuto","Leve"
0.16,"SPI JFM",0.191304347826087,12,"Chibuto","Leve"
0.18,"SPI JFM",-0.0086956521739131,12,"Chibuto","Leve"
0.19,"SPI JFM",0.0347826086956522,12,"Chibuto","Leve"
0.2,"SPI JFM",0.0782608695652174,12,"Chibuto","Leve"
0.22,"SPI JFM",0.121739130434783,12,"Chibuto","Leve"
0.23,"SPI JFM",0.165217391304348,12,"Chibuto","Leve"
0.32,"SPI JFM",0.00869565217391305,12,"Chibuto","Leve"
0.36,"SPI JFM",0.0521739130434783,12,"Chibuto","Leve"
0.38,"SPI JFM",0.0956521739130435,12,"Chibuto","Leve"
0.4,"SPI JFM",0.139130434782609,12,"Chibuto","Leve"
0.41,"SPI JFM",0.182608695652174,12,"Chibuto","Leve"
0.42,"SPI JFM",0.226086956521739,12,"Chibuto","Leve"
0.44,"SPI JFM",0.0260869565217391,12,"Chibuto","Leve"
0.45,"SPI JFM",0.0695652173913044,12,"Chibuto","Leve"
0.5,"SPI JFM",0.11304347826087,12,"Chibuto","Leve"
0.54,"SPI JFM",0.156521739130435,12,"Chibuto","Leve"
0.56,"SPI JFM",0.2,12,"Chibuto","Leve"
0.58,"SPI JFM",0,12,"Chibuto","Leve"
0,"SPI JF",0.24,1,"Chibuto","Severo"
0.01,"SPI JF",0.32,1,"Chibuto","Severo"
0.04,"SPI JF",0.11,1,"Chibuto","Severo"
0.06,"SPI JF",0.19,1,"Chibuto","Severo"
0.09,"SPI JF",0.23,1,"Chibuto","Severo"
0.12,"SPI JF",0.31,1,"Chibuto","Severo"
0.14,"SPI JF",0.35,1,"Chibuto","Severo"
0.15,"SPI JF",0.39,1,"Chibuto","Severo"
0.16,"SPI JF",0.47,1,"Chibuto","Severo"
0.19,"SPI JF",0.51,1,"Chibuto","Severo"
0.2,"SPI JF",0.55,1,"Chibuto","Severo"
0.21,"SPI JF",0.3,1,"Chibuto","Severo"
0.24,"SPI JF",0.05,1,"Chibuto","Severo"
0.36,"SPI JF",0.09,1,"Chibuto","Severo"
0.4,"SPI JF",0.13,1,"Chibuto","Severo"
0.41,"SPI JF",0.21,1,"Chibuto","Severo"
0.47,"SPI JF",0.25,1,"Chibuto","Severo"
0.57,"SPI JF",0,1,"Chibuto","Severo"
0,"SPI FM",-0.25,1,"Chibuto","Severo"
0.04,"SPI FM",-0.46,1,"Chibuto","Severo"
0.06,"SPI FM",-0.38,1,"Chibuto","Severo"
0.07,"SPI FM",-0.34,1,"Chibuto","Severo"
0.1,"SPI FM",-0.3,1,"Chibuto","Severo"
0.12,"SPI FM",-0.14,1,"Chibuto","Severo"
0.13,"SPI FM",-0.0600000000000001,1,"Chibuto","Severo"
0.14,"SPI FM",-0.27,1,"Chibuto","Severo"
0.15,"SPI FM",-0.23,1,"Chibuto","Severo"
0.16,"SPI FM",-0.15,1,"Chibuto","Severo"
0.18,"SPI FM",-0.11,1,"Chibuto","Severo"
0.19,"SPI FM",-0.07,1,"Chibuto","Severo"
0.24,"SPI FM",-0.03,1,"Chibuto","Severo"
0.26,"SPI FM",-0.16,1,"Chibuto","Severo"
0.28,"SPI FM",-0.08,1,"Chibuto","Severo"
0.34,"SPI FM",-0.04,1,"Chibuto","Severo"
0.52,"SPI FM",0,1,"Chibuto","Severo"
0,"SPI JFM",0.16,1,"Chibuto","Severo"
0.01,"SPI JFM",0.2,1,"Chibuto","Severo"
0.03,"SPI JFM",-0.05,1,"Chibuto","Severo"
0.04,"SPI JFM",0.03,1,"Chibuto","Severo"
0.06,"SPI JFM",0.11,1,"Chibuto","Severo"
0.07,"SPI JFM",0.15,1,"Chibuto","Severo"
0.11,"SPI JFM",0.19,1,"Chibuto","Severo"
0.14,"SPI JFM",0.35,1,"Chibuto","Severo"
0.16,"SPI JFM",0.39,1,"Chibuto","Severo"
0.2,"SPI JFM",0.47,1,"Chibuto","Severo"
0.25,"SPI JFM",0.22,1,"Chibuto","Severo"
0.26,"SPI JFM",0.01,1,"Chibuto","Severo"
0.28,"SPI JFM",0.05,1,"Chibuto","Severo"
0.29,"SPI JFM",0.09,1,"Chibuto","Severo"
0.32,"SPI JFM",0.13,1,"Chibuto","Severo"
0.36,"SPI JFM",0.17,1,"Chibuto","Severo"
0.4,"SPI JFM",0.21,1,"Chibuto","Severo"
0.43,"SPI JFM",0.25,1,"Chibuto","Severo"
0.49,"SPI JFM",0,1,"Chibuto","Severo"
0,"SPI JF",0.173913043478261,1,"Chibuto","Moderado"
0.01,"SPI JF",0.217391304347826,1,"Chibuto","Moderado"
0.03,"SPI JF",0.304347826086957,1,"Chibuto","Moderado"
0.06,"SPI JF",0.347826086956522,1,"Chibuto","Moderado"
0.07,"SPI JF",0.181159420289855,1,"Chibuto","Moderado"
0.08,"SPI JF",0.22463768115942,1,"Chibuto","Moderado"
0.09,"SPI JF",0.311594202898551,1,"Chibuto","Moderado"
0.14,"SPI JF",0.355072463768116,1,"Chibuto","Moderado"
0.16,"SPI JF",0.442028985507246,1,"Chibuto","Moderado"
0.18,"SPI JF",0.485507246376812,1,"Chibuto","Moderado"
0.22,"SPI JF",0.528985507246377,1,"Chibuto","Moderado"
0.23,"SPI JF",0.615942028985507,1,"Chibuto","Moderado"
0.24,"SPI JF",0.449275362318841,1,"Chibuto","Moderado"
0.26,"SPI JF",0.282608695652174,1,"Chibuto","Moderado"
0.28,"SPI JF",0.115942028985507,1,"Chibuto","Moderado"
0.3,"SPI JF",0.159420289855072,1,"Chibuto","Moderado"
0.42,"SPI JF",0.246376811594203,1,"Chibuto","Moderado"
0.44,"SPI JF",0.289855072463768,1,"Chibuto","Moderado"
0.47,"SPI JF",0.333333333333333,1,"Chibuto","Moderado"
0.49,"SPI JF",0.166666666666667,1,"Chibuto","Moderado"
0.64,"SPI JF",0,1,"Chibuto","Moderado"
0,"SPI FM",-0.166666666666667,1,"Chibuto","Moderado"
0.06,"SPI FM",-0.123188405797101,1,"Chibuto","Moderado"
0.07,"SPI FM",-0.289855072463768,1,"Chibuto","Moderado"
0.08,"SPI FM",-0.202898550724638,1,"Chibuto","Moderado"
0.13,"SPI FM",-0.369565217391304,1,"Chibuto","Moderado"
0.15,"SPI FM",-0.282608695652174,1,"Chibuto","Moderado"
0.16,"SPI FM",-0.27536231884058,1,"Chibuto","Moderado"
0.18,"SPI FM",-0.188405797101449,1,"Chibuto","Moderado"
0.2,"SPI FM",-0.101449275362319,1,"Chibuto","Moderado"
0.21,"SPI FM",-0.0579710144927537,1,"Chibuto","Moderado"
0.22,"SPI FM",-0.0144927536231884,1,"Chibuto","Moderado"
0.26,"SPI FM",0.0289855072463768,1,"Chibuto","Moderado"
0.28,"SPI FM",0.072463768115942,1,"Chibuto","Moderado"
0.29,"SPI FM",0.115942028985507,1,"Chibuto","Moderado"
0.3,"SPI FM",-0.0507246376811594,1,"Chibuto","Moderado"
0.32,"SPI FM",0.036231884057971,1,"Chibuto","Moderado"
0.34,"SPI FM",0.0797101449275362,1,"Chibuto","Moderado"
0.37,"SPI FM",0.123188405797101,1,"Chibuto","Moderado"
0.38,"SPI FM",0.166666666666667,1,"Chibuto","Moderado"
0.58,"SPI FM",0,1,"Chibuto","Moderado"
0,"SPI JFM",0.16,1,"Chibuto","Moderado"
0.04,"SPI JFM",-0.05,1,"Chibuto","Moderado"
0.07,"SPI JFM",0.11,1,"Chibuto","Moderado"
0.14,"SPI JFM",0.15,1,"Chibuto","Moderado"
0.16,"SPI JFM",0.23,1,"Chibuto","Moderado"
0.2,"SPI JFM",0.31,1,"Chibuto","Moderado"
0.21,"SPI JFM",0.35,1,"Chibuto","Moderado"
0.22,"SPI JFM",0.39,1,"Chibuto","Moderado"
0.23,"SPI JFM",0.43,1,"Chibuto","Moderado"
0.28,"SPI JFM",0.47,1,"Chibuto","Moderado"
0.3,"SPI JFM",0.22,1,"Chibuto","Moderado"
0.32,"SPI JFM",0.26,1,"Chibuto","Moderado"
0.34,"SPI JFM",0.3,1,"Chibuto","Moderado"
0.36,"SPI JFM",0.09,1,"Chibuto","Moderado"
0.37,"SPI JFM",0.13,1,"Chibuto","Moderado"
0.43,"SPI JFM",0.17,1,"Chibuto","Moderado"
0.44,"SPI JFM",0.21,1,"Chibuto","Moderado"
0.46,"SPI JFM",0.25,1,"Chibuto","Moderado"
0.54,"SPI JFM",0,1,"Chibuto","Moderado"
0,"SPI JF",0.173913043478261,1,"Chibuto","Leve"
0.04,"SPI JF",0.217391304347826,1,"Chibuto","Leve"
0.08,"SPI JF",0.260869565217391,1,"Chibuto","Leve"
0.1,"SPI JF",0.0942028985507247,1,"Chibuto","Leve"
0.11,"SPI JF",0.13768115942029,1,"Chibuto","Leve"
0.12,"SPI JF",0.181159420289855,1,"Chibuto","Leve"
0.13,"SPI JF",0.22463768115942,1,"Chibuto","Leve"
0.15,"SPI JF",0.268115942028986,1,"Chibuto","Leve"
0.18,"SPI JF",0.311594202898551,1,"Chibuto","Leve"
0.21,"SPI JF",0.355072463768116,1,"Chibuto","Leve"
0.22,"SPI JF",0.398550724637681,1,"Chibuto","Leve"
0.27,"SPI JF",0.485507246376812,1,"Chibuto","Leve"
0.28,"SPI JF",0.528985507246377,1,"Chibuto","Leve"
0.29,"SPI JF",0.572463768115942,1,"Chibuto","Leve"
0.3,"SPI JF",0.615942028985507,1,"Chibuto","Leve"
0.32,"SPI JF",0.449275362318841,1,"Chibuto","Leve"
0.33,"SPI JF",0.282608695652174,1,"Chibuto","Leve"
0.34,"SPI JF",0.115942028985507,1,"Chibuto","Leve"
0.36,"SPI JF",0.159420289855072,1,"Chibuto","Leve"
0.44,"SPI JF",0.202898550724638,1,"Chibuto","Leve"
0.5,"SPI JF",0.289855072463768,1,"Chibuto","Leve"
0.52,"SPI JF",0.123188405797101,1,"Chibuto","Leve"
0.54,"SPI JF",0.166666666666667,1,"Chibuto","Leve"
0.7,"SPI JF",0,1,"Chibuto","Leve"
0,"SPI FM",-0.142857142857143,1,"Chibuto","Leve"
0.07,"SPI FM",-0.285714285714286,1,"Chibuto","Leve"
0.08,"SPI FM",-0.24025974025974,1,"Chibuto","Leve"
0.11,"SPI FM",-0.194805194805195,1,"Chibuto","Leve"
0.14,"SPI FM",-0.149350649350649,1,"Chibuto","Leve"
0.16,"SPI FM",-0.246753246753247,1,"Chibuto","Leve"
0.17,"SPI FM",-0.201298701298701,1,"Chibuto","Leve"
0.18,"SPI FM",-0.155844155844156,1,"Chibuto","Leve"
0.19,"SPI FM",-0.11038961038961,1,"Chibuto","Leve"
0.2,"SPI FM",-0.207792207792208,1,"Chibuto","Leve"
0.22,"SPI FM",-0.162337662337662,1,"Chibuto","Leve"
0.24,"SPI FM",-0.116883116883117,1,"Chibuto","Leve"
0.25,"SPI FM",-0.0714285714285715,1,"Chibuto","Leve"
0.28,"SPI FM",-0.025974025974026,1,"Chibuto","Leve"
0.29,"SPI FM",0.0649350649350649,1,"Chibuto","Leve"
0.31,"SPI FM",0.11038961038961,1,"Chibuto","Leve"
0.33,"SPI FM",0.201298701298701,1,"Chibuto","Leve"
0.34,"SPI FM",0.246753246753247,1,"Chibuto","Leve"
0.35,"SPI FM",0.292207792207792,1,"Chibuto","Leve"
0.36,"SPI FM",0.149350649350649,1,"Chibuto","Leve"
0.4,"SPI FM",0.194805194805195,1,"Chibuto","Leve"
0.42,"SPI FM",0.285714285714286,1,"Chibuto","Leve"
0.47,"SPI FM",0.142857142857143,1,"Chibuto","Leve"
0.64,"SPI FM",0,1,"Chibuto","Leve"
0,"SPI JFM",0.125,1,"Chibuto","Leve"
0.01,"SPI JFM",0.166666666666667,1,"Chibuto","Leve"
0.04,"SPI JFM",0.208333333333333,1,"Chibuto","Leve"
0.06,"SPI JFM",0.00833333333333341,1,"Chibuto","Leve"
0.1,"SPI JFM",0.0916666666666667,1,"Chibuto","Leve"
0.11,"SPI JFM",0.133333333333333,1,"Chibuto","Leve"
0.12,"SPI JFM",0.175,1,"Chibuto","Leve"
0.18,"SPI JFM",0.216666666666667,1,"Chibuto","Leve"
0.21,"SPI JFM",0.258333333333333,1,"Chibuto","Leve"
0.22,"SPI JFM",0.341666666666667,1,"Chibuto","Leve"
0.24,"SPI JFM",0.383333333333333,1,"Chibuto","Leve"
0.25,"SPI JFM",0.425,1,"Chibuto","Leve"
0.28,"SPI JFM",0.466666666666667,1,"Chibuto","Leve"
0.3,"SPI JFM",0.508333333333333,1,"Chibuto","Leve"
0.36,"SPI JFM",0.55,1,"Chibuto","Leve"
0.4,"SPI JFM",0.15,1,"Chibuto","Leve"
0.42,"SPI JFM",0.191666666666667,1,"Chibuto","Leve"
0.44,"SPI JFM",0.0333333333333334,1,"Chibuto","Leve"
0.49,"SPI JFM",0.075,1,"Chibuto","Leve"
0.5,"SPI JFM",0.116666666666667,1,"Chibuto","Leve"
0.51,"SPI JFM",0.158333333333333,1,"Chibuto","Leve"
0.52,"SPI JFM",0.2,1,"Chibuto","Leve"
0.62,"SPI JFM",0,1,"Chibuto","Leve"
0,"SPI FM",0.16,2,"Chibuto","Severo"
0.03,"SPI FM",0.24,2,"Chibuto","Severo"
0.04,"SPI FM",0.32,2,"Chibuto","Severo"
0.05,"SPI FM",0.36,2,"Chibuto","Severo"
0.08,"SPI FM",0.15,2,"Chibuto","Severo"
0.09,"SPI FM",-0.1,2,"Chibuto","Severo"
0.14,"SPI FM",-0.0600000000000001,2,"Chibuto","Severo"
0.17,"SPI FM",-0.02,2,"Chibuto","Severo"
0.18,"SPI FM",-0.27,2,"Chibuto","Severo"
0.19,"SPI FM",-0.23,2,"Chibuto","Severo"
0.21,"SPI FM",-0.19,2,"Chibuto","Severo"
0.23,"SPI FM",-0.15,2,"Chibuto","Severo"
0.27,"SPI FM",-0.11,2,"Chibuto","Severo"
0.28,"SPI FM",-0.03,2,"Chibuto","Severo"
0.3,"SPI FM",0.05,2,"Chibuto","Severo"
0.32,"SPI FM",-0.12,2,"Chibuto","Severo"
0.36,"SPI FM",-0.08,2,"Chibuto","Severo"
0.37,"SPI FM",-0.04,2,"Chibuto","Severo"
0.42,"SPI FM",0,2,"Chibuto","Severo"
0,"SPI FM",0.173913043478261,2,"Chibuto","Moderado"
0.04,"SPI FM",0.347826086956522,2,"Chibuto","Moderado"
0.07,"SPI FM",0.391304347826087,2,"Chibuto","Moderado"
0.12,"SPI FM",0.434782608695652,2,"Chibuto","Moderado"
0.13,"SPI FM",0.268115942028986,2,"Chibuto","Moderado"
0.16,"SPI FM",0.101449275362319,2,"Chibuto","Moderado"
0.21,"SPI FM",0.144927536231884,2,"Chibuto","Moderado"
0.24,"SPI FM",-0.0217391304347826,2,"Chibuto","Moderado"
0.26,"SPI FM",0.108695652173913,2,"Chibuto","Moderado"
0.28,"SPI FM",0.152173913043478,2,"Chibuto","Moderado"
0.3,"SPI FM",0.195652173913043,2,"Chibuto","Moderado"
0.35,"SPI FM",0.0289855072463768,2,"Chibuto","Moderado"
0.36,"SPI FM",0.072463768115942,2,"Chibuto","Moderado"
0.38,"SPI FM",-0.260869565217391,2,"Chibuto","Moderado"
0.39,"SPI FM",-0.217391304347826,2,"Chibuto","Moderado"
0.4,"SPI FM",-0.130434782608696,2,"Chibuto","Moderado"
0.41,"SPI FM",-0.0869565217391304,2,"Chibuto","Moderado"
0.42,"SPI FM",-0.0434782608695652,2,"Chibuto","Moderado"
0.5,"SPI FM",0,2,"Chibuto","Moderado"
0,"SPI FM",0.0909090909090909,2,"Chibuto","Leve"
0.02,"SPI FM",0.181818181818182,2,"Chibuto","Leve"
0.04,"SPI FM",0.227272727272727,2,"Chibuto","Leve"
0.07,"SPI FM",0.272727272727273,2,"Chibuto","Leve"
0.08,"SPI FM",0.409090909090909,2,"Chibuto","Leve"
0.14,"SPI FM",0.266233766233766,2,"Chibuto","Leve"
0.18,"SPI FM",0.311688311688312,2,"Chibuto","Leve"
0.26,"SPI FM",0.357142857142857,2,"Chibuto","Leve"
0.29,"SPI FM",0.214285714285714,2,"Chibuto","Leve"
0.3,"SPI FM",0.116883116883117,2,"Chibuto","Leve"
0.31,"SPI FM",0.162337662337662,2,"Chibuto","Leve"
0.33,"SPI FM",0.207792207792208,2,"Chibuto","Leve"
0.34,"SPI FM",0.253246753246753,2,"Chibuto","Leve"
0.4,"SPI FM",0.344155844155844,2,"Chibuto","Leve"
0.42,"SPI FM",0.0584415584415584,2,"Chibuto","Leve"
0.44,"SPI FM",0.194805194805195,2,"Chibuto","Leve"
0.47,"SPI FM",0.24025974025974,2,"Chibuto","Leve"
0.5,"SPI FM",0.285714285714286,2,"Chibuto","Leve"
0.52,"SPI FM",0.142857142857143,2,"Chibuto","Leve"
0.58,"SPI FM",0,2,"Chibuto","Leve"
0.02,"SPI ON",0.04,5,"Guija","Severo"
0.04,"SPI ON",0.12,5,"Guija","Severo"
0.08,"SPI ON",0.24,5,"Guija","Severo"
0.11,"SPI ON",0.28,5,"Guija","Severo"
0.12,"SPI ON",0.44,5,"Guija","Severo"
0.13,"SPI ON",0.146666666666667,5,"Guija","Severo"
0.14,"SPI ON",0.266666666666667,5,"Guija","Severo"
0.15,"SPI ON",0.306666666666667,5,"Guija","Severo"
0.17,"SPI ON",0.346666666666667,5,"Guija","Severo"
0.18,"SPI ON",0.426666666666667,5,"Guija","Severo"
0.2,"SPI ON",0.466666666666667,5,"Guija","Severo"
0.22,"SPI ON",0.506666666666667,5,"Guija","Severo"
0.24,"SPI ON",0.213333333333333,5,"Guija","Severo"
0.25,"SPI ON",-0.12,5,"Guija","Severo"
0.26,"SPI ON",-0.04,5,"Guija","Severo"
0.31,"SPI ON",0,5,"Guija","Severo"
0.03,"SPI ON",0.0416666666666666,5,"Guija","Moderado"
0.06,"SPI ON",0.125,5,"Guija","Moderado"
0.1,"SPI ON",0.208333333333333,5,"Guija","Moderado"
0.13,"SPI ON",0.25,5,"Guija","Moderado"
0.15,"SPI ON",0.291666666666667,5,"Guija","Moderado"
0.16,"SPI ON",0.416666666666667,5,"Guija","Moderado"
0.17,"SPI ON",0.25,5,"Guija","Moderado"
0.18,"SPI ON",0.291666666666667,5,"Guija","Moderado"
0.19,"SPI ON",0.333333333333333,5,"Guija","Moderado"
0.21,"SPI ON",0.375,5,"Guija","Moderado"
0.22,"SPI ON",0.5,5,"Guija","Moderado"
0.25,"SPI ON",0.541666666666667,5,"Guija","Moderado"
0.26,"SPI ON",0.375,5,"Guija","Moderado"
0.28,"SPI ON",0.416666666666667,5,"Guija","Moderado"
0.29,"SPI ON",0.166666666666667,5,"Guija","Moderado"
0.3,"SPI ON",0.208333333333333,5,"Guija","Moderado"
0.33,"SPI ON",0.25,5,"Guija","Moderado"
0.34,"SPI ON",0,5,"Guija","Moderado"
0.05,"SPI ON",0.0434782608695652,5,"Guija","Leve"
0.06,"SPI ON",0.0869565217391305,5,"Guija","Leve"
0.12,"SPI ON",0.130434782608696,5,"Guija","Leve"
0.13,"SPI ON",0.173913043478261,5,"Guija","Leve"
0.14,"SPI ON",0.217391304347826,5,"Guija","Leve"
0.18,"SPI ON",0.147826086956522,5,"Guija","Leve"
0.2,"SPI ON",0.234782608695652,5,"Guija","Leve"
0.21,"SPI ON",0.278260869565217,5,"Guija","Leve"
0.22,"SPI ON",0.321739130434783,5,"Guija","Leve"
0.23,"SPI ON",0.365217391304348,5,"Guija","Leve"
0.24,"SPI ON",0.408695652173913,5,"Guija","Leve"
0.28,"SPI ON",0.452173913043478,5,"Guija","Leve"
0.3,"SPI ON",0.495652173913044,5,"Guija","Leve"
0.31,"SPI ON",0.539130434782609,5,"Guija","Leve"
0.32,"SPI ON",0.582608695652174,5,"Guija","Leve"
0.33,"SPI ON",0.626086956521739,5,"Guija","Leve"
0.34,"SPI ON",0.513043478260869,5,"Guija","Leve"
0.35,"SPI ON",0.556521739130435,5,"Guija","Leve"
0.38,"SPI ON",0.4,5,"Guija","Leve"
0.41,"SPI ON",0,5,"Guija","Leve"
0.02,"SPI ON",0.04,6,"Guija","Severo"
0.04,"SPI ON",0.08,6,"Guija","Severo"
0.05,"SPI ON",-0.213333333333333,6,"Guija","Severo"
0.08,"SPI ON",-0.133333333333333,6,"Guija","Severo"
0.09,"SPI ON",-0.0933333333333334,6,"Guija","Severo"
0.1,"SPI ON",-0.0533333333333333,6,"Guija","Severo"
