"Trigger","Index","Value","Month_of_issue","District","Category"
0.16,"SPI ND",0.181818181818182,"09","Chibuto","Severo"
0.18,"SPI ND",0.227272727272727,"09","Chibuto","Severo"
0.21,"SPI ND",0.106060606060606,"09","Chibuto","Severo"
0.23,"SPI ND",0.196969696969697,"09","Chibuto","Severo"
0.27,"SPI ND",0.242424242424242,"09","Chibuto","Severo"
0.28,"SPI ND",0.287878787878788,"09","Chibuto","Severo"
0.3,"SPI ND",0.333333333333333,"09","Chibuto","Severo"
0.33,"SPI ND",0.166666666666667,"09","Chibuto","Severo"
0.38,"SPI ND",0,"09","Chibuto","Severo"
0,"SPI DJ",0.0416666666666666,"09","Chibuto","Severo"
0.04,"SPI DJ",0.166666666666667,"09","Chibuto","Severo"
0.06,"SPI DJ",0.208333333333333,"09","Chibuto","Severo"
0.08,"SPI DJ",0.25,"09","Chibuto","Severo"
0.09,"SPI DJ",0.291666666666667,"09","Chibuto","Severo"
0.1,"SPI DJ",0.375,"09","Chibuto","Severo"
0.12,"SPI DJ",0.416666666666667,"09","Chibuto","Severo"
0.13,"SPI DJ",0.458333333333333,"09","Chibuto","Severo"
0.14,"SPI DJ",0.5,"09","Chibuto","Severo"
0.15,"SPI DJ",0.583333333333333,"09","Chibuto","Severo"
0.16,"SPI DJ",0.666666666666667,"09","Chibuto","Severo"
0.17,"SPI DJ",0.708333333333333,"09","Chibuto","Severo"
0.18,"SPI DJ",0.5,"09","Chibuto","Severo"
0.19,"SPI DJ",0.25,"09","Chibuto","Severo"
0.2,"SPI DJ",0.291666666666667,"09","Chibuto","Severo"
0.23,"SPI DJ",0.0416666666666667,"09","Chibuto","Severo"
0.24,"SPI DJ",0.0833333333333333,"09","Chibuto","Severo"
0.25,"SPI DJ",0.125,"09","Chibuto","Severo"
0.31,"SPI DJ",0.166666666666667,"09","Chibuto","Severo"
0.32,"SPI DJ",0.208333333333333,"09","Chibuto","Severo"
0.33,"SPI DJ",0.25,"09","Chibuto","Severo"
0.4,"SPI DJ",0,"09","Chibuto","Severo"
0.03,"SPI JF",-0.208333333333333,"09","Chibuto","Severo"
0.04,"SPI JF",-0.125,"09","Chibuto","Severo"
0.06,"SPI JF",-0.0833333333333334,"09","Chibuto","Severo"
0.09,"SPI JF",0,"09","Chibuto","Severo"
0.11,"SPI JF",0.0416666666666666,"09","Chibuto","Severo"
0.12,"SPI JF",0.0833333333333334,"09","Chibuto","Severo"
0.14,"SPI JF",-0.0833333333333334,"09","Chibuto","Severo"
0.15,"SPI JF",-0.0416666666666666,"09","Chibuto","Severo"
0.16,"SPI JF",0.0833333333333333,"09","Chibuto","Severo"
0.17,"SPI JF",0.125,"09","Chibuto","Severo"
0.21,"SPI JF",0,"09","Chibuto","Severo"
0.24,"SPI JF",0.0416666666666667,"09","Chibuto","Severo"
0.26,"SPI JF",0.0833333333333333,"09","Chibuto","Severo"
0.28,"SPI JF",0.125,"09","Chibuto","Severo"
0.3,"SPI JF",0.208333333333333,"09","Chibuto","Severo"
0.32,"SPI JF",0.25,"09","Chibuto","Severo"
0.38,"SPI JF",0,"09","Chibuto","Severo"
0,"SPI FM",0.0416666666666666,"09","Chibuto","Severo"
0.01,"SPI FM",-0.208333333333333,"09","Chibuto","Severo"
0.02,"SPI FM",-0.458333333333333,"09","Chibuto","Severo"
0.06,"SPI FM",-0.416666666666667,"09","Chibuto","Severo"
0.07,"SPI FM",-0.375,"09","Chibuto","Severo"
0.1,"SPI FM",-0.291666666666667,"09","Chibuto","Severo"
0.11,"SPI FM",-0.25,"09","Chibuto","Severo"
0.14,"SPI FM",-0.375,"09","Chibuto","Severo"
0.15,"SPI FM",-0.333333333333333,"09","Chibuto","Severo"
0.16,"SPI FM",-0.25,"09","Chibuto","Severo"
0.18,"SPI FM",-0.208333333333333,"09","Chibuto","Severo"
0.19,"SPI FM",-0.125,"09","Chibuto","Severo"
0.21,"SPI FM",-0.0416666666666667,"09","Chibuto","Severo"
0.22,"SPI FM",0,"09","Chibuto","Severo"
0.25,"SPI FM",-0.166666666666667,"09","Chibuto","Severo"
0.26,"SPI FM",-0.125,"09","Chibuto","Severo"
0.27,"SPI FM",-0.0833333333333333,"09","Chibuto","Severo"
0.28,"SPI FM",0,"09","Chibuto","Severo"
0.04,"SPI OND",0.0434782608695652,"09","Chibuto","Severo"
0.06,"SPI OND",0.130434782608696,"09","Chibuto","Severo"
0.07,"SPI OND",0.217391304347826,"09","Chibuto","Severo"
0.11,"SPI OND",0.304347826086957,"09","Chibuto","Severo"
0.13,"SPI OND",0.347826086956522,"09","Chibuto","Severo"
0.14,"SPI OND",0.278260869565217,"09","Chibuto","Severo"
0.16,"SPI OND",0.452173913043478,"09","Chibuto","Severo"
0.19,"SPI OND",0.252173913043478,"09","Chibuto","Severo"
0.2,"SPI OND",0.339130434782609,"09","Chibuto","Severo"
0.21,"SPI OND",0.426086956521739,"09","Chibuto","Severo"
0.22,"SPI OND",0.469565217391304,"09","Chibuto","Severo"
0.24,"SPI OND",0.356521739130435,"09","Chibuto","Severo"
0.25,"SPI OND",0.4,"09","Chibuto","Severo"
0.32,"SPI OND",0.2,"09","Chibuto","Severo"
0.33,"SPI OND",0,"09","Chibuto","Severo"
0,"SPI NDJ",0.0384615384615384,"09","Chibuto","Severo"
0.03,"SPI NDJ",0.0769230769230769,"09","Chibuto","Severo"
0.04,"SPI NDJ",0.115384615384615,"09","Chibuto","Severo"
0.07,"SPI NDJ",0.192307692307692,"09","Chibuto","Severo"
0.09,"SPI NDJ",0.230769230769231,"09","Chibuto","Severo"
0.1,"SPI NDJ",0.307692307692308,"09","Chibuto","Severo"
0.11,"SPI NDJ",0.346153846153846,"09","Chibuto","Severo"
0.12,"SPI NDJ",0.423076923076923,"09","Chibuto","Severo"
0.13,"SPI NDJ",0.461538461538462,"09","Chibuto","Severo"
0.14,"SPI NDJ",0.538461538461538,"09","Chibuto","Severo"
0.15,"SPI NDJ",0.576923076923077,"09","Chibuto","Severo"
0.16,"SPI NDJ",0.692307692307692,"09","Chibuto","Severo"
0.17,"SPI NDJ",0.730769230769231,"09","Chibuto","Severo"
0.18,"SPI NDJ",0.230769230769231,"09","Chibuto","Severo"
0.2,"SPI NDJ",0.269230769230769,"09","Chibuto","Severo"
0.21,"SPI NDJ",0.307692307692308,"09","Chibuto","Severo"
0.24,"SPI NDJ",0.346153846153846,"09","Chibuto","Severo"
0.26,"SPI NDJ",0.384615384615385,"09","Chibuto","Severo"
0.29,"SPI NDJ",0.461538461538462,"09","Chibuto","Severo"
0.32,"SPI NDJ",0.5,"09","Chibuto","Severo"
0.36,"SPI NDJ",0,"09","Chibuto","Severo"
0,"SPI DJF",0.08,"09","Chibuto","Severo"
0.04,"SPI DJF",0.16,"09","Chibuto","Severo"
0.09,"SPI DJF",0.2,"09","Chibuto","Severo"
0.1,"SPI DJF",0.24,"09","Chibuto","Severo"
0.11,"SPI DJF",-0.0133333333333334,"09","Chibuto","Severo"
0.12,"SPI DJF",0.0666666666666667,"09","Chibuto","Severo"
0.14,"SPI DJF",0.146666666666667,"09","Chibuto","Severo"
0.16,"SPI DJF",0.306666666666667,"09","Chibuto","Severo"
0.18,"SPI DJF",0.386666666666667,"09","Chibuto","Severo"
0.19,"SPI DJF",0.426666666666667,"09","Chibuto","Severo"
0.22,"SPI DJF",0.466666666666667,"09","Chibuto","Severo"
0.26,"SPI DJF",0.546666666666667,"09","Chibuto","Severo"
0.27,"SPI DJF",0.586666666666667,"09","Chibuto","Severo"
0.29,"SPI DJF",0.626666666666667,"09","Chibuto","Severo"
0.34,"SPI DJF",0.333333333333333,"09","Chibuto","Severo"
0.48,"SPI DJF",0,"09","Chibuto","Severo"
0.01,"SPI JFM",-0.25,"09","Chibuto","Severo"
0.03,"SPI JFM",-0.208333333333333,"09","Chibuto","Severo"
0.04,"SPI JFM",-0.166666666666667,"09","Chibuto","Severo"
0.06,"SPI JFM",-0.0833333333333334,"09","Chibuto","Severo"
0.08,"SPI JFM",-0.0416666666666666,"09","Chibuto","Severo"
0.09,"SPI JFM",0,"09","Chibuto","Severo"
0.1,"SPI JFM",0.0416666666666666,"09","Chibuto","Severo"
0.11,"SPI JFM",0.0833333333333334,"09","Chibuto","Severo"
0.13,"SPI JFM",0.166666666666667,"09","Chibuto","Severo"
0.14,"SPI JFM",0.208333333333333,"09","Chibuto","Severo"
0.15,"SPI JFM",0.25,"09","Chibuto","Severo"
0.16,"SPI JFM",0.0833333333333333,"09","Chibuto","Severo"
0.17,"SPI JFM",-0.125,"09","Chibuto","Severo"
0.18,"SPI JFM",-0.0833333333333333,"09","Chibuto","Severo"
0.2,"SPI JFM",-0.0416666666666667,"09","Chibuto","Severo"
0.21,"SPI JFM",0,"09","Chibuto","Severo"
0.24,"SPI JFM",0.0833333333333333,"09","Chibuto","Severo"
0.27,"SPI JFM",0.125,"09","Chibuto","Severo"
0.32,"SPI JFM",0.166666666666667,"09","Chibuto","Severo"
0.36,"SPI JFM",0.25,"09","Chibuto","Severo"
0.37,"SPI JFM",0,"09","Chibuto","Severo"
0.08,"SPI ON",0.0434782608695652,"09","Chibuto","Moderado"
0.1,"SPI ON",0.0869565217391305,"09","Chibuto","Moderado"
0.11,"SPI ON",0.130434782608696,"09","Chibuto","Moderado"
0.13,"SPI ON",0.173913043478261,"09","Chibuto","Moderado"
0.14,"SPI ON",0.217391304347826,"09","Chibuto","Moderado"
0.16,"SPI ON",-0.0956521739130435,"09","Chibuto","Moderado"
0.17,"SPI ON",-0.0521739130434783,"09","Chibuto","Moderado"
0.18,"SPI ON",0.0782608695652174,"09","Chibuto","Moderado"
0.19,"SPI ON",0.121739130434783,"09","Chibuto","Moderado"
0.2,"SPI ON",0.208695652173913,"09","Chibuto","Moderado"
0.21,"SPI ON",-0.191304347826087,"09","Chibuto","Moderado"
0.22,"SPI ON",-0.147826086956522,"09","Chibuto","Moderado"
0.23,"SPI ON",-0.104347826086957,"09","Chibuto","Moderado"
0.25,"SPI ON",-0.260869565217391,"09","Chibuto","Moderado"
0.28,"SPI ON",-0.217391304347826,"09","Chibuto","Moderado"
0.32,"SPI ON",-0.130434782608696,"09","Chibuto","Moderado"
0.33,"SPI ON",-0.0869565217391304,"09","Chibuto","Moderado"
0.34,"SPI ON",0,"09","Chibuto","Moderado"
0,"SPI ND",0.0454545454545454,"09","Chibuto","Moderado"
0.05,"SPI ND",0.0909090909090909,"09","Chibuto","Moderado"
0.07,"SPI ND",0.136363636363636,"09","Chibuto","Moderado"
0.12,"SPI ND",0.0151515151515151,"09","Chibuto","Moderado"
0.14,"SPI ND",0.106060606060606,"09","Chibuto","Moderado"
0.15,"SPI ND",0.151515151515152,"09","Chibuto","Moderado"
0.16,"SPI ND",0.242424242424242,"09","Chibuto","Moderado"
0.17,"SPI ND",0.287878787878788,"09","Chibuto","Moderado"
0.18,"SPI ND",0.166666666666667,"09","Chibuto","Moderado"
0.19,"SPI ND",0.212121212121212,"09","Chibuto","Moderado"
0.2,"SPI ND",0.0454545454545455,"09","Chibuto","Moderado"
0.21,"SPI ND",0.136363636363636,"09","Chibuto","Moderado"
0.22,"SPI ND",0.227272727272727,"09","Chibuto","Moderado"
0.25,"SPI ND",0.272727272727273,"09","Chibuto","Moderado"
0.26,"SPI ND",0.318181818181818,"09","Chibuto","Moderado"
0.27,"SPI ND",0.363636363636364,"09","Chibuto","Moderado"
0.28,"SPI ND",0.196969696969697,"09","Chibuto","Moderado"
0.29,"SPI ND",0.242424242424242,"09","Chibuto","Moderado"
0.32,"SPI ND",0.287878787878788,"09","Chibuto","Moderado"
0.34,"SPI ND",0.333333333333333,"09","Chibuto","Moderado"
0.36,"SPI ND",0.166666666666667,"09","Chibuto","Moderado"
0.43,"SPI ND",0,"09","Chibuto","Moderado"
0.04,"SPI DJ",0.0434782608695652,"09","Chibuto","Moderado"
0.06,"SPI DJ",0.0869565217391305,"09","Chibuto","Moderado"
0.08,"SPI DJ",0.130434782608696,"09","Chibuto","Moderado"
0.09,"SPI DJ",0.217391304347826,"09","Chibuto","Moderado"
0.11,"SPI DJ",0.304347826086957,"09","Chibuto","Moderado"
0.12,"SPI DJ",0.347826086956522,"09","Chibuto","Moderado"
0.14,"SPI DJ",0.391304347826087,"09","Chibuto","Moderado"
0.15,"SPI DJ",0.434782608695652,"09","Chibuto","Moderado"
0.16,"SPI DJ",0.608695652173913,"09","Chibuto","Moderado"
0.18,"SPI DJ",0.652173913043478,"09","Chibuto","Moderado"
0.19,"SPI DJ",0.695652173913043,"09","Chibuto","Moderado"
0.2,"SPI DJ",0.539130434782609,"09","Chibuto","Moderado"
0.21,"SPI DJ",0.582608695652174,"09","Chibuto","Moderado"
0.24,"SPI DJ",0.382608695652174,"09","Chibuto","Moderado"
0.25,"SPI DJ",0.426086956521739,"09","Chibuto","Moderado"
0.26,"SPI DJ",0.226086956521739,"09","Chibuto","Moderado"
0.27,"SPI DJ",0.269565217391304,"09","Chibuto","Moderado"
0.3,"SPI DJ",0.31304347826087,"09","Chibuto","Moderado"
0.34,"SPI DJ",0.11304347826087,"09","Chibuto","Moderado"
0.37,"SPI DJ",0.156521739130435,"09","Chibuto","Moderado"
0.41,"SPI DJ",0.2,"09","Chibuto","Moderado"
0.49,"SPI DJ",0,"09","Chibuto","Moderado"
0.03,"SPI JF",0.0454545454545454,"09","Chibuto","Moderado"
0.04,"SPI JF",0.0909090909090909,"09","Chibuto","Moderado"
0.06,"SPI JF",0.136363636363636,"09","Chibuto","Moderado"
0.1,"SPI JF",0.181818181818182,"09","Chibuto","Moderado"
0.11,"SPI JF",0.0151515151515151,"09","Chibuto","Moderado"
0.14,"SPI JF",-0.0606060606060607,"09","Chibuto","Moderado"
0.16,"SPI JF",-0.227272727272727,"09","Chibuto","Moderado"
0.17,"SPI JF",-0.181818181818182,"09","Chibuto","Moderado"
0.19,"SPI JF",-0.257575757575758,"09","Chibuto","Moderado"
0.21,"SPI JF",-0.212121212121212,"09","Chibuto","Moderado"
0.22,"SPI JF",-0.121212121212121,"09","Chibuto","Moderado"
0.23,"SPI JF",-0.0757575757575758,"09","Chibuto","Moderado"
0.24,"SPI JF",0.0151515151515151,"09","Chibuto","Moderado"
0.26,"SPI JF",0.106060606060606,"09","Chibuto","Moderado"
0.3,"SPI JF",0.151515151515151,"09","Chibuto","Moderado"
0.31,"SPI JF",-0.0151515151515152,"09","Chibuto","Moderado"
0.32,"SPI JF",0.0303030303030303,"09","Chibuto","Moderado"
0.35,"SPI JF",0.0757575757575757,"09","Chibuto","Moderado"
0.38,"SPI JF",0.121212121212121,"09","Chibuto","Moderado"
0.41,"SPI JF",0.166666666666667,"09","Chibuto","Moderado"
0.44,"SPI JF",0,"09","Chibuto","Moderado"
0,"SPI FM",0.0454545454545454,"09","Chibuto","Moderado"
0.03,"SPI FM",-0.121212121212121,"09","Chibuto","Moderado"
0.06,"SPI FM",-0.287878787878788,"09","Chibuto","Moderado"
0.09,"SPI FM",-0.242424242424242,"09","Chibuto","Moderado"
0.1,"SPI FM",-0.196969696969697,"09","Chibuto","Moderado"
0.14,"SPI FM",-0.106060606060606,"09","Chibuto","Moderado"
0.16,"SPI FM",0.0303030303030303,"09","Chibuto","Moderado"
0.18,"SPI FM",-0.0909090909090909,"09","Chibuto","Moderado"
0.19,"SPI FM",-0.0454545454545454,"09","Chibuto","Moderado"
0.21,"SPI FM",-0.166666666666667,"09","Chibuto","Moderado"
0.22,"SPI FM",-0.121212121212121,"09","Chibuto","Moderado"
0.23,"SPI FM",-0.0757575757575758,"09","Chibuto","Moderado"
0.24,"SPI FM",-0.0303030303030303,"09","Chibuto","Moderado"
0.26,"SPI FM",0.0151515151515151,"09","Chibuto","Moderado"
0.28,"SPI FM",0.0606060606060606,"09","Chibuto","Moderado"
0.29,"SPI FM",0.151515151515151,"09","Chibuto","Moderado"
0.3,"SPI FM",0.196969696969697,"09","Chibuto","Moderado"
0.31,"SPI FM",0.0303030303030303,"09","Chibuto","Moderado"
0.34,"SPI FM",-0.0909090909090909,"09","Chibuto","Moderado"
0.36,"SPI FM",-0.0454545454545455,"09","Chibuto","Moderado"
0.37,"SPI FM",0,"09","Chibuto","Moderado"
0.06,"SPI OND",0.0434782608695652,"09","Chibuto","Moderado"
0.09,"SPI OND",0.130434782608696,"09","Chibuto","Moderado"
0.11,"SPI OND",0.260869565217391,"09","Chibuto","Moderado"
0.13,"SPI OND",0.304347826086957,"09","Chibuto","Moderado"
0.16,"SPI OND",0.191304347826087,"09","Chibuto","Moderado"
0.17,"SPI OND",0.234782608695652,"09","Chibuto","Moderado"
0.18,"SPI OND",0.278260869565217,"09","Chibuto","Moderado"
0.2,"SPI OND",0.208695652173913,"09","Chibuto","Moderado"
0.23,"SPI OND",0.252173913043478,"09","Chibuto","Moderado"
0.24,"SPI OND",0.339130434782609,"09","Chibuto","Moderado"
0.25,"SPI OND",0.382608695652174,"09","Chibuto","Moderado"
0.26,"SPI OND",0.469565217391304,"09","Chibuto","Moderado"
0.27,"SPI OND",0.513043478260869,"09","Chibuto","Moderado"
0.28,"SPI OND",0.556521739130435,"09","Chibuto","Moderado"
0.29,"SPI OND",0.4,"09","Chibuto","Moderado"
0.36,"SPI OND",0.2,"09","Chibuto","Moderado"
0.44,"SPI OND",0,"09","Chibuto","Moderado"
0.01,"SPI NDJ",0.0384615384615384,"09","Chibuto","Moderado"
0.04,"SPI NDJ",0.0769230769230769,"09","Chibuto","Moderado"
0.06,"SPI NDJ",0.115384615384615,"09","Chibuto","Moderado"
0.1,"SPI NDJ",0.153846153846154,"09","Chibuto","Moderado"
0.12,"SPI NDJ",0.230769230769231,"09","Chibuto","Moderado"
0.13,"SPI NDJ",0.307692307692308,"09","Chibuto","Moderado"
0.14,"SPI NDJ",0.346153846153846,"09","Chibuto","Moderado"
0.15,"SPI NDJ",0.384615384615385,"09","Chibuto","Moderado"
0.16,"SPI NDJ",0.5,"09","Chibuto","Moderado"
0.18,"SPI NDJ",0.538461538461538,"09","Chibuto","Moderado"
0.2,"SPI NDJ",0.576923076923077,"09","Chibuto","Moderado"
0.21,"SPI NDJ",0.115384615384615,"09","Chibuto","Moderado"
0.22,"SPI NDJ",0.230769230769231,"09","Chibuto","Moderado"
0.24,"SPI NDJ",0.269230769230769,"09","Chibuto","Moderado"
0.26,"SPI NDJ",0.307692307692308,"09","Chibuto","Moderado"
0.29,"SPI NDJ",0.384615384615385,"09","Chibuto","Moderado"
0.3,"SPI NDJ",0.423076923076923,"09","Chibuto","Moderado"
0.32,"SPI NDJ",0.461538461538462,"09","Chibuto","Moderado"
0.34,"SPI NDJ",0.5,"09","Chibuto","Moderado"
0.48,"SPI NDJ",0,"09","Chibuto","Moderado"
0.01,"SPI DJF",0.0416666666666666,"09","Chibuto","Moderado"
0.03,"SPI DJF",0.0833333333333334,"09","Chibuto","Moderado"
0.04,"SPI DJF",0.125,"09","Chibuto","Moderado"
0.1,"SPI DJF",0.166666666666667,"09","Chibuto","Moderado"
0.11,"SPI DJF",0.208333333333333,"09","Chibuto","Moderado"
0.12,"SPI DJF",0.0416666666666666,"09","Chibuto","Moderado"
0.14,"SPI DJF",0.125,"09","Chibuto","Moderado"
0.16,"SPI DJF",0.166666666666667,"09","Chibuto","Moderado"
0.17,"SPI DJF",-0.0833333333333334,"09","Chibuto","Moderado"
0.18,"SPI DJF",0.0416666666666667,"09","Chibuto","Moderado"
0.2,"SPI DJF",0.125,"09","Chibuto","Moderado"
0.22,"SPI DJF",0.166666666666667,"09","Chibuto","Moderado"
0.23,"SPI DJF",0.208333333333333,"09","Chibuto","Moderado"
0.25,"SPI DJF",0.25,"09","Chibuto","Moderado"
0.26,"SPI DJF",0.291666666666667,"09","Chibuto","Moderado"
0.3,"SPI DJF",0.333333333333333,"09","Chibuto","Moderado"
0.32,"SPI DJF",0.416666666666667,"09","Chibuto","Moderado"
0.34,"SPI DJF",0.458333333333333,"09","Chibuto","Moderado"
0.36,"SPI DJF",0.25,"09","Chibuto","Moderado"
0.54,"SPI DJF",0,"09","Chibuto","Moderado"
0.03,"SPI JFM",0.0416666666666666,"09","Chibuto","Moderado"
0.04,"SPI JFM",-0.166666666666667,"09","Chibuto","Moderado"
0.08,"SPI JFM",-0.0833333333333334,"09","Chibuto","Moderado"
0.1,"SPI JFM",-0.0416666666666666,"09","Chibuto","Moderado"
0.11,"SPI JFM",0,"09","Chibuto","Moderado"
0.12,"SPI JFM",0.0833333333333334,"09","Chibuto","Moderado"
0.18,"SPI JFM",0.166666666666667,"09","Chibuto","Moderado"
0.19,"SPI JFM",0.208333333333333,"09","Chibuto","Moderado"
0.2,"SPI JFM",0.291666666666667,"09","Chibuto","Moderado"
0.21,"SPI JFM",0.0833333333333333,"09","Chibuto","Moderado"
0.22,"SPI JFM",-0.0833333333333333,"09","Chibuto","Moderado"
0.24,"SPI JFM",-0.0416666666666667,"09","Chibuto","Moderado"
0.26,"SPI JFM",0,"09","Chibuto","Moderado"
0.28,"SPI JFM",0.0416666666666667,"09","Chibuto","Moderado"
0.3,"SPI JFM",0.0833333333333333,"09","Chibuto","Moderado"
0.35,"SPI JFM",0.125,"09","Chibuto","Moderado"
0.36,"SPI JFM",0.166666666666667,"09","Chibuto","Moderado"
0.42,"SPI JFM",0.208333333333333,"09","Chibuto","Moderado"
0.47,"SPI JFM",-0.0416666666666667,"09","Chibuto","Moderado"
0.48,"SPI JFM",0,"09","Chibuto","Moderado"
0.12,"SPI ON",0.0434782608695652,"09","Chibuto","Leve"
0.14,"SPI ON",0.0869565217391305,"09","Chibuto","Leve"
0.18,"SPI ON",0.173913043478261,"09","Chibuto","Leve"
0.2,"SPI ON",0.217391304347826,"09","Chibuto","Leve"
0.21,"SPI ON",0.260869565217391,"09","Chibuto","Leve"
0.22,"SPI ON",-0.0521739130434783,"09","Chibuto","Leve"
0.25,"SPI ON",0.0347826086956522,"09","Chibuto","Leve"
0.26,"SPI ON",0.208695652173913,"09","Chibuto","Leve"
0.27,"SPI ON",0.0521739130434783,"09","Chibuto","Leve"
0.28,"SPI ON",0.0956521739130435,"09","Chibuto","Leve"
0.29,"SPI ON",-0.104347826086957,"09","Chibuto","Leve"
0.3,"SPI ON",-0.260869565217391,"09","Chibuto","Leve"
0.32,"SPI ON",-0.217391304347826,"09","Chibuto","Leve"
0.36,"SPI ON",-0.173913043478261,"09","Chibuto","Leve"
0.38,"SPI ON",-0.130434782608696,"09","Chibuto","Leve"
0.39,"SPI ON",-0.0869565217391304,"09","Chibuto","Leve"
0.42,"SPI ON",-0.0434782608695652,"09","Chibuto","Leve"
0.43,"SPI ON",0,"09","Chibuto","Leve"
0.03,"SPI ND",0.05,"09","Chibuto","Leve"
0.07,"SPI ND",0.1,"09","Chibuto","Leve"
0.1,"SPI ND",0.15,"09","Chibuto","Leve"
0.15,"SPI ND",0.2,"09","Chibuto","Leve"
0.18,"SPI ND",0.3,"09","Chibuto","Leve"
0.19,"SPI ND",0.175,"09","Chibuto","Leve"
0.2,"SPI ND",0.225,"09","Chibuto","Leve"
0.21,"SPI ND",0.025,"09","Chibuto","Leve"
0.22,"SPI ND",0.075,"09","Chibuto","Leve"
0.23,"SPI ND",0,"09","Chibuto","Leve"
0.26,"SPI ND",-0.025,"09","Chibuto","Leve"
0.28,"SPI ND",0.025,"09","Chibuto","Leve"
0.29,"SPI ND",0.075,"09","Chibuto","Leve"
0.3,"SPI ND",0.125,"09","Chibuto","Leve"
0.32,"SPI ND",0.225,"09","Chibuto","Leve"
0.33,"SPI ND",0.275,"09","Chibuto","Leve"
0.34,"SPI ND",0.325,"09","Chibuto","Leve"
0.38,"SPI ND",0.375,"09","Chibuto","Leve"
0.39,"SPI ND",0.25,"09","Chibuto","Leve"
0.4,"SPI ND",0.125,"09","Chibuto","Leve"
0.51,"SPI ND",0,"09","Chibuto","Leve"
0.09,"SPI DJ",0.0454545454545454,"09","Chibuto","Leve"
0.1,"SPI DJ",0.0909090909090909,"09","Chibuto","Leve"
0.11,"SPI DJ",0.181818181818182,"09","Chibuto","Leve"
0.12,"SPI DJ",0.0606060606060607,"09","Chibuto","Leve"
0.16,"SPI DJ",0.106060606060606,"09","Chibuto","Leve"
0.18,"SPI DJ",0.196969696969697,"09","Chibuto","Leve"
0.2,"SPI DJ",0.287878787878788,"09","Chibuto","Leve"
0.22,"SPI DJ",0.424242424242424,"09","Chibuto","Leve"
0.24,"SPI DJ",0.515151515151515,"09","Chibuto","Leve"
0.26,"SPI DJ",0.393939393939394,"09","Chibuto","Leve"
0.3,"SPI DJ",0.106060606060606,"09","Chibuto","Leve"
0.31,"SPI DJ",0.151515151515151,"09","Chibuto","Leve"
0.34,"SPI DJ",0.196969696969697,"09","Chibuto","Leve"
0.36,"SPI DJ",0.242424242424242,"09","Chibuto","Leve"
0.38,"SPI DJ",0.0757575757575757,"09","Chibuto","Leve"
0.39,"SPI DJ",0.121212121212121,"09","Chibuto","Leve"
0.45,"SPI DJ",0.166666666666667,"09","Chibuto","Leve"
0.64,"SPI DJ",0,"09","Chibuto","Leve"
0.04,"SPI JF",0.0454545454545454,"09","Chibuto","Leve"
0.06,"SPI JF",0.0909090909090909,"09","Chibuto","Leve"
0.09,"SPI JF",0.136363636363636,"09","Chibuto","Leve"
0.12,"SPI JF",-0.0303030303030303,"09","Chibuto","Leve"
0.16,"SPI JF",0.106060606060606,"09","Chibuto","Leve"
0.19,"SPI JF",-0.0606060606060607,"09","Chibuto","Leve"
0.2,"SPI JF",-0.227272727272727,"09","Chibuto","Leve"
0.23,"SPI JF",-0.181818181818182,"09","Chibuto","Leve"
0.24,"SPI JF",-0.348484848484848,"09","Chibuto","Leve"
0.25,"SPI JF",-0.303030303030303,"09","Chibuto","Leve"
0.26,"SPI JF",-0.212121212121212,"09","Chibuto","Leve"
0.28,"SPI JF",-0.121212121212121,"09","Chibuto","Leve"
0.29,"SPI JF",-0.0757575757575758,"09","Chibuto","Leve"
0.3,"SPI JF",0.0151515151515151,"09","Chibuto","Leve"
0.31,"SPI JF",0.0606060606060606,"09","Chibuto","Leve"
0.32,"SPI JF",0.106060606060606,"09","Chibuto","Leve"
0.36,"SPI JF",-0.0151515151515152,"09","Chibuto","Leve"
0.41,"SPI JF",0.0303030303030303,"09","Chibuto","Leve"
0.46,"SPI JF",0.121212121212121,"09","Chibuto","Leve"
0.48,"SPI JF",0.166666666666667,"09","Chibuto","Leve"
0.52,"SPI JF",0,"09","Chibuto","Leve"
0.01,"SPI FM",0.0476190476190477,"09","Chibuto","Leve"
0.07,"SPI FM",-0.0952380952380952,"09","Chibuto","Leve"
0.14,"SPI FM",-0.19047619047619,"09","Chibuto","Leve"
0.15,"SPI FM",-0.142857142857143,"09","Chibuto","Leve"
0.19,"SPI FM",-0.0476190476190476,"09","Chibuto","Leve"
0.2,"SPI FM",0.0476190476190477,"09","Chibuto","Leve"
0.22,"SPI FM",0.0952380952380952,"09","Chibuto","Leve"
0.24,"SPI FM",0.0952380952380952,"09","Chibuto","Leve"
0.26,"SPI FM",-0.0476190476190476,"09","Chibuto","Leve"
0.3,"SPI FM",0.0476190476190476,"09","Chibuto","Leve"
0.31,"SPI FM",0.142857142857143,"09","Chibuto","Leve"
0.32,"SPI FM",0.238095238095238,"09","Chibuto","Leve"
0.34,"SPI FM",0.285714285714286,"09","Chibuto","Leve"
0.36,"SPI FM",0.19047619047619,"09","Chibuto","Leve"
0.37,"SPI FM",0.238095238095238,"09","Chibuto","Leve"
0.44,"SPI FM",0.0952380952380952,"09","Chibuto","Leve"
0.47,"SPI FM",0.142857142857143,"09","Chibuto","Leve"
0.48,"SPI FM",0,"09","Chibuto","Leve"
0.09,"SPI OND",0.0454545454545454,"09","Chibuto","Leve"
0.11,"SPI OND",0.0909090909090909,"09","Chibuto","Leve"
